show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,soup
80159880,Movie,atm,meztharatorn,"chantavitdhanasevi,preechayapongthananikorn,chaleumpoltikumpornteerawong,thawatpornrattanaprasert,sananthachatthanapatpisal,pongkoolsuebsung,puttachatpongsuchat,gornpopjanjaroen,yaneetramoth,pongsatornjongwilak","United States, Canada",5-Sep-18,2012.0,TV-14,122 min,"comedies,internationalmovies,romanticmovies","whenabrokenatmdishesoutafortune,acouplewhoworksatthebankviestoseewhocanrecoverthemostcash–andthelosermustfindanewjob.","atm meztharatorn chantavitdhanasevi,preechayapongthananikorn,chaleumpoltikumpornteerawong,thawatpornrattanaprasert,sananthachatthanapatpisal,pongkoolsuebsung,puttachatpongsuchat,gornpopjanjaroen,yaneetramoth,pongsatornjongwilak comedies,internationalmovies,romanticmovies whenabrokenatmdishesoutafortune,acouplewhoworksatthebankviestoseewhocanrecoverthemostcash–andthelosermustfindanewjob."
81016044,Movie,bangkoktraffic(love)story,adisorntresirikasem,"theeradejwongpuapan,sirinhorwang,ungsumalynnsirapatsakmetha,panissaraphimpru,taksaornpaksukcharern,charlietrairat,kazukiyano",Thailand,5-Sep-18,2009.0,TV-14,126 min,"comedies,internationalmovies,romanticmovies","afteranencounterwithanengineerworkingthenightshiftforthecitytrain,a30-year-oldwomanstrugglesagainstalloddstopursuetruelove.","bangkoktraffic(love)story adisorntresirikasem theeradejwongpuapan,sirinhorwang,ungsumalynnsirapatsakmetha,panissaraphimpru,taksaornpaksukcharern,charlietrairat,kazukiyano comedies,internationalmovies,romanticmovies afteranencounterwithanengineerworkingthenightshiftforthecitytrain,a30-year-oldwomanstrugglesagainstalloddstopursuetruelove."
80158838,Movie,ifine...thankyou...loveyou,meztharatorn,"preechayapongthananikorn,sunnysuwanmethanont,soraaoi,puttachatpongsuchat,popetornsoonthornyanakij",Thailand,5-Sep-18,2014.0,TV-14,116 min,"comedies,internationalmovies,romanticmovies","desperatetogototheu.s.towinbackhisgirlfriend,yimhiresatutortoteachhimenglish.butthingsdon'tgoaccordingtoplan.","ifine...thankyou...loveyou meztharatorn preechayapongthananikorn,sunnysuwanmethanont,soraaoi,puttachatpongsuchat,popetornsoonthornyanakij comedies,internationalmovies,romanticmovies desperatetogototheu.s.towinbackhisgirlfriend,yimhiresatutortoteachhimenglish.butthingsdon'tgoaccordingtoplan."
81016045,Movie,oneday,banjongpisanthanakun,"chantavitdhanasevi,nitthajirayungyurn,theerapatsajakul,primbulakul,krissrepoomseth,somyosmatures,sutthatipwutichaipradit,rermthonkemapech,kazsawamura",Thailand,5-Sep-18,2016.0,TV-PG,135 min,"dramas,internationalmovies,romanticmovies","whenhiscolleague(andcrush)temporarilyloseshermemory,anoverlookedgeekseizesthechancetomakeanimpressionbeforesheremembersagain.","oneday banjongpisanthanakun chantavitdhanasevi,nitthajirayungyurn,theerapatsajakul,primbulakul,krissrepoomseth,somyosmatures,sutthatipwutichaipradit,rermthonkemapech,kazsawamura dramas,internationalmovies,romanticmovies whenhiscolleague(andcrush)temporarilyloseshermemory,anoverlookedgeekseizesthechancetomakeanimpressionbeforesheremembersagain."
70142798,Movie,phobia2,"banjongpisanthanakun,paweenpurikitpanya,songyossugmakanan,parkpoomwongpoom,visutepoolvoralaks","jirayula-ongmanee,charlietrairat,worrawechdanuwong,marshawattanapanich,nicoletheriault,chumphornthepphithak,gachaplienwithi,suteerushchannukool,peeratchairoompol,nattapongchartpong",Thailand,5-Sep-18,2009.0,TV-MA,125 min,"horrormovies,internationalmovies","fromdisfiguringpunishmentstofesteringsouls,thaihorrormasterspresentfivesupernaturaltalesofkarmainthissequeltothe4biaanthology.","phobia2 banjongpisanthanakun,paweenpurikitpanya,songyossugmakanan,parkpoomwongpoom,visutepoolvoralaks jirayula-ongmanee,charlietrairat,worrawechdanuwong,marshawattanapanich,nicoletheriault,chumphornthepphithak,gachaplienwithi,suteerushchannukool,peeratchairoompol,nattapongchartpong horrormovies,internationalmovies fromdisfiguringpunishmentstofesteringsouls,thaihorrormasterspresentfivesupernaturaltalesofkarmainthissequeltothe4biaanthology."
70062814,Movie,shutter,"banjongpisanthanakun,parkpoomwongpoom","anandaeveringham,natthaweeranuchthongmee,achitasikamana,unnopchanpaibool,titikarntongprasearth,sivagornmuttamara,chachchayachalemphol,kachormsaknaruepatr",Thailand,5-Sep-18,2004.0,TV-MA,96 min,"horrormovies,internationalmovies","afterkillingayounggirlinahit-and-runaccident,acoupleishauntedbymorethanjustthememoryoftheirdeadlychoice.","shutter banjongpisanthanakun,parkpoomwongpoom anandaeveringham,natthaweeranuchthongmee,achitasikamana,unnopchanpaibool,titikarntongprasearth,sivagornmuttamara,chachchayachalemphol,kachormsaknaruepatr horrormovies,internationalmovies afterkillingayounggirlinahit-and-runaccident,acoupleishauntedbymorethanjustthememoryoftheirdeadlychoice."
80158839,Movie,suckseed,chayanopboonprakob,"jirayula-ongmanee,pacharachirathivat,nattashanauljam,thawatpornrattanaprasert",Thailand,5-Sep-18,2011.0,TV-MA,130 min,"comedies,internationalmovies","whenhisboyhoodcrushernreturns,pedformsabandwithhisfriendtoimpressher.romanticrivalriesbloomafterthetalentedernjoinsthegroup.","suckseed chayanopboonprakob jirayula-ongmanee,pacharachirathivat,nattashanauljam,thawatpornrattanaprasert comedies,internationalmovies whenhisboyhoodcrushernreturns,pedformsabandwithhisfriendtoimpressher.romanticrivalriesbloomafterthetalentedernjoinsthegroup."
80147760,Movie,carriepilby,susanjohnson,"belpowley,nathanlane,vanessabayer,gabrielbyrne,jasonritter,colino'donoghue,williammoseley,desminborges",United States,5-Sep-17,2016.0,TV-14,98 min,"comedies,dramas","asociallyawkward19-year-oldgeniusmakesbigplanstostepoutofhershellandmakeafriend,getajoband–maybe–evengoonadate.","carriepilby susanjohnson belpowley,nathanlane,vanessabayer,gabrielbyrne,jasonritter,colino'donoghue,williammoseley,desminborges comedies,dramas asociallyawkward19-year-oldgeniusmakesbigplanstostepoutofhershellandmakeafriend,getajoband–maybe–evengoonadate."
80177405,Movie,marcmaron:tooreal,lynnshelton,marcmaron,United States,5-Sep-17,2017.0,TV-MA,70 min,stand-upcomedy,"battle-scarredstand-upcomedianmarcmaronunleashesastormofideasaboutmeditation,mortality,documentaryfilmsandourweirdmodernworld.","marcmaron:tooreal lynnshelton marcmaron stand-upcomedy battle-scarredstand-upcomedianmarcmaronunleashesastormofideasaboutmeditation,mortality,documentaryfilmsandourweirdmodernworld."
80113482,TV Show,notomorrow,,"joshuasasse,torianderson,jonathanlangdon,sarayublue,jesserath,amypietz",United States,5-Sep-17,2016.0,TV-14,1 Season,"romantictvshows,tvcomedies,tvdramas","herstraitjacketedlifeturnedtopsy-turvybyhunkyxavier,eviediscoversanewfreedom–eventhoughhermanjustmightbeanend-of-dayscrackpot.","notomorrow  joshuasasse,torianderson,jonathanlangdon,sarayublue,jesserath,amypietz romantictvshows,tvcomedies,tvdramas herstraitjacketedlifeturnedtopsy-turvybyhunkyxavier,eviediscoversanewfreedom–eventhoughhermanjustmightbeanend-of-dayscrackpot."
81160036,Movie,saawan,farhanalam,"karamhussain,arifbahlim,najibafaiz,saleemmairaj,imranaslam,daniyalyousuf,sohailmalik,alihafiz",Pakistan,4-Sep-19,2016.0,TV-14,128 min,"dramas,independentmovies,internationalmovies","outcastfromsocietyandlefttodieinthewilderness,ayoungboywithpolioembarksonajourneytoconnectwithhismother.basedonatruestory.","saawan farhanalam karamhussain,arifbahlim,najibafaiz,saleemmairaj,imranaslam,daniyalyousuf,sohailmalik,alihafiz dramas,independentmovies,internationalmovies outcastfromsocietyandlefttodieinthewilderness,ayoungboywithpolioembarksonajourneytoconnectwithhismother.basedonatruestory."
81173255,Movie,theheretics,chadarchibald,"ninakiri,rybarrett,jorjacadence,willking,ninarichmond",Canada,4-Sep-19,2017.0,TV-MA,88 min,horrormovies,awithdrawnyoungwomanhuntedbyamaliciouscultisabductedbyabroodingstrangerandundergoesabizarretransformation.,"theheretics chadarchibald ninakiri,rybarrett,jorjacadence,willking,ninarichmond horrormovies awithdrawnyoungwomanhuntedbyamaliciouscultisabductedbyabroodingstrangerandundergoesabizarretransformation."
81078908,Movie,theworldwemake,brianbaugh,"calebcastille,rosereid,kevinsizemore,gregoryalanwilliams",United States,4-Sep-19,2019.0,PG,108 min,"dramas,romanticmovies","ateenageequestrianandalocalfootballplayerforeachother,butsimmeringracismintheirsmalltownputstheirrelationshiptothetest.","theworldwemake brianbaugh calebcastille,rosereid,kevinsizemore,gregoryalanwilliams dramas,romanticmovies ateenageequestrianandalocalfootballplayerforeachother,butsimmeringracismintheirsmalltownputstheirrelationshiptothetest."
81155784,Movie,watchman,a.l.vijay,"g.v.prakashkumar,samyukthahegde,suman,rajarjun,yogibabu,munishkanth",India,4-Sep-19,2019.0,TV-14,93 min,"comedies,dramas,internationalmovies","rushingtopayoffaloanshark,ayoungmanbreaksintoabungalowtostealthecash,unpreparedforthedogstandingguard–orthetroubleinside.","watchman a.l.vijay g.v.prakashkumar,samyukthahegde,suman,rajarjun,yogibabu,munishkanth comedies,dramas,internationalmovies rushingtopayoffaloanshark,ayoungmanbreaksintoabungalowtostealthecash,unpreparedforthedogstandingguard–orthetroubleinside."
80201906,Movie,blackpanther,ryancoogler,"chadwickboseman,michaelb.jordan,lupitanyong'o,danaigurira,martinfreeman,danielkaluuya,letitiawright,winstonduke,sterlingk.brown,angelabassett,forestwhitaker,andyserkis,florencekasumba,johnkani,davids.lee,stanlee",United States,4-Sep-18,2018.0,PG-13,135 min,"action&adventure,sci-fi&fantasy","t'challa,thesuperpowerednewleaderofthehidden,highlyadvancedafricannationofwakanda,strivestoprotecthishomefromenemiesoldandnew.","blackpanther ryancoogler chadwickboseman,michaelb.jordan,lupitanyong'o,danaigurira,martinfreeman,danielkaluuya,letitiawright,winstonduke,sterlingk.brown,angelabassett,forestwhitaker,andyserkis,florencekasumba,johnkani,davids.lee,stanlee action&adventure,sci-fi&fantasy t'challa,thesuperpowerednewleaderofthehidden,highlyadvancedafricannationofwakanda,strivestoprotecthishomefromenemiesoldandnew."
80052612,Movie,manup,benpalmer,"lakebell,simonpegg,ophelialovibond,oliviawilliams,rorykinnear,henrylloyd-hughes,kenstott,sharonhorgan,harrietwalter,stephencampbellmoore,dean-charleschapman,phoebewaller-bridge","United Kingdom, France",4-Sep-18,2015.0,R,88 min,"comedies,internationalmovies,romanticmovies","asinglewomanseizesanopportunitywhen,whilestandingunderatrainstationclock,shemeetsastrangerwhomistakesherforhisblinddate.","manup benpalmer lakebell,simonpegg,ophelialovibond,oliviawilliams,rorykinnear,henrylloyd-hughes,kenstott,sharonhorgan,harrietwalter,stephencampbellmoore,dean-charleschapman,phoebewaller-bridge comedies,internationalmovies,romanticmovies asinglewomanseizesanopportunitywhen,whilestandingunderatrainstationclock,shemeetsastrangerwhomistakesherforhisblinddate."
80113641,TV Show,frequency,,"peytonlist,rileysmith,mekhiphifer,devinkelley,lennyjacobson,danielbonjour,anthonyruivivar",United States,4-Sep-17,2016.0,TV-14,1 Season,"crimetvshows,tvdramas,tvmysteries","adetectiveseizesapreciousopportunitytochangethepastwhenshefindsshecancommunicatewithherdeceased,estrangedfatherviaatimewarp.","frequency  peytonlist,rileysmith,mekhiphifer,devinkelley,lennyjacobson,danielbonjour,anthonyruivivar crimetvshows,tvdramas,tvmysteries adetectiveseizesapreciousopportunitytochangethepastwhenshefindsshecancommunicatewithherdeceased,estrangedfatherviaatimewarp."
81054495,Movie,mogilligan:momentum,chrishowe,mogilligan,United Kingdom,30-Sep-19,2019.0,TV-MA,64 min,stand-upcomedy,"comedianmogilliganblendssmoothmovesandsharphumorasheriffsonhumblebeginnings,familydynamicsandthecomplexartofdancingintheclub.","mogilligan:momentum chrishowe mogilligan stand-upcomedy comedianmogilliganblendssmoothmovesandsharphumorasheriffsonhumblebeginnings,familydynamicsandthecomplexartofdancingintheclub."
80996949,TV Show,adamruinseverything,,"adamconover,adamlustick,emilyaxford",United States,30-Sep-18,2018.0,TV-14,1 Season,tvcomedies,"educationcanbefun–andfunny.comedianadamconoverburstsmisconceptions,deconstructstopicsandleaveswithpositivetakeaways.","adamruinseverything  adamconover,adamlustick,emilyaxford tvcomedies educationcanbefun–andfunny.comedianadamconoverburstsmisconceptions,deconstructstopicsandleaveswithpositivetakeaways."
80239337,TV Show,ben10,,"tarastrong,montsehernandez,davidkaye,rogercraigsmith,toddhaberkorn,dwightschultz,darylsabara",United States,30-Sep-18,2016.0,TV-Y7,1 Season,kids'tv,bencantransformintotentypesofaliens.he'lltry'emallwhileadventuringacrossthecountrywithhiscousingwenandgrandpamax.,"ben10  tarastrong,montsehernandez,davidkaye,rogercraigsmith,toddhaberkorn,dwightschultz,darylsabara kids'tv bencantransformintotentypesofaliens.he'lltry'emallwhileadventuringacrossthecountrywithhiscousingwenandgrandpamax."
70212504,Movie,bigmiracle,kenkwapis,"drewbarrymore,johnkrasinski,kristenbell,dermotmulroney,timblakenelson,vinessashaw,teddanson,stephenroot,robriggle,michaelgaston","United States, United Kingdom",30-Sep-18,2012.0,PG,107 min,"children&familymovies,dramas","afterareporterwritesaboutwhalestrappedinthearcticcircle,theu.s.andu.s.s.r.teamuptorescuetheminthistaleinspiredbytrueevents.","bigmiracle kenkwapis drewbarrymore,johnkrasinski,kristenbell,dermotmulroney,timblakenelson,vinessashaw,teddanson,stephenroot,robriggle,michaelgaston children&familymovies,dramas afterareporterwritesaboutwhalestrappedinthearcticcircle,theu.s.andu.s.s.r.teamuptorescuetheminthistaleinspiredbytrueevents."
81011682,TV Show,christianeamanpour:sex&lovearoundtheworld,,,United States,30-Sep-18,2018.0,TV-MA,1 Season,docuseries,"acontextual,acculturateddiveintohowadultsinsix,bigglobalcitiescelebrateloveandaccentuatesex.cnn'schristianeamanpourreports.","christianeamanpour:sex&lovearoundtheworld   docuseries acontextual,acculturateddiveintohowadultsinsix,bigglobalcitiescelebrateloveandaccentuatesex.cnn'schristianeamanpourreports."
80128317,TV Show,theeighties,,,United States,30-Sep-18,2016.0,TV-PG,1 Season,docuseries,"thisnostalgicdocumentaryseriesrelivesthe1980sfromavarietyofangles,exploringitsimpactonthepolitics,technologyandcultureoftoday.","theeighties   docuseries thisnostalgicdocumentaryseriesrelivesthe1980sfromavarietyofangles,exploringitsimpactonthepolitics,technologyandcultureoftoday."
81027384,TV Show,thenineties,,,United States,30-Sep-18,2017.0,TV-14,1 Season,docuseries,thisu.s.-focusedseriesdivesintotheculturalandpoliticalchangesthatsweptthelastdecadeofthe20thcentury.executiveproducedbytomhanks.,thenineties   docuseries thisu.s.-focusedseriesdivesintotheculturalandpoliticalchangesthatsweptthelastdecadeofthe20thcentury.executiveproducedbytomhanks.
80030186,TV Show,theseventies,,,United States,30-Sep-18,2015.0,TV-PG,1 Season,docuseries,"thisseriesexamines1970samerica,focusingonthemajorpoliticalandhistoricallandmarksofthedecadeandtheculturalresponsetothoseevents.","theseventies   docuseries thisseriesexamines1970samerica,focusingonthemajorpoliticalandhistoricallandmarksofthedecadeandtheculturalresponsetothoseevents."
80116921,TV Show,webarebears,,"ericedelstein,demetrimartin,bobbymoynihan",United States,30-Sep-18,2017.0,TV-Y7,1 Season,"kids'tv,tvcomedies","grizzly,pandaandicebeararethreeadoptedbearbrothersstrugglingagainsttheiranimalinstinctstofitintothecivilized,modernhumanworld.","webarebears  ericedelstein,demetrimartin,bobbymoynihan kids'tv,tvcomedies grizzly,pandaandicebeararethreeadoptedbearbrothersstrugglingagainsttheiranimalinstinctstofitintothecivilized,modernhumanworld."
80187061,Movie,themayor,parkin-je,"min-sikchoi,do-wonkwak,eun-kyungshim,so-rimoon,mi-ranra,hye-youngryu,kihonglee,sun-gyujin,joo-yeonlee,byeong-eunpark",South Korea,30-Sep-17,2017.0,TV-MA,130 min,"dramas,internationalmovies","withthepresidencyinmind,theincumbentmayorofseoulrunsforanunprecedentedthirdterm–andwillstopatnothingtokeephissecretshidden.","themayor parkin-je min-sikchoi,do-wonkwak,eun-kyungshim,so-rimoon,mi-ranra,hye-youngryu,kihonglee,sun-gyujin,joo-yeonlee,byeong-eunpark dramas,internationalmovies withthepresidencyinmind,theincumbentmayorofseoulrunsforanunprecedentedthirdterm–andwillstopatnothingtokeephissecretshidden."
80181555,TV Show,theroyalhouseofwindsor,,,United Kingdom,30-Sep-17,2017.0,TV-14,1 Season,"britishtvshows,docuseries,internationaltvshows","drawingonnewlyavailableinfo,thisshowtraceshowthebritishroyalfamilyhassurvivedthelast100yearsofpowerstruggles,politicsandmore.","theroyalhouseofwindsor   britishtvshows,docuseries,internationaltvshows drawingonnewlyavailableinfo,thisshowtraceshowthebritishroyalfamilyhassurvivedthelast100yearsofpowerstruggles,politicsandmore."
80081155,Movie,amandaknox,"rodblackhurst,brianmcginn",,"Denmark, United States",30-Sep-16,2016.0,TV-MA,92 min,documentaries,shewastwiceconvictedandacquittedofmurder.amandaknoxandthepeopleclosesttohercasespeakoutinthisilluminatingdocumentary.,"amandaknox rodblackhurst,brianmcginn  documentaries shewastwiceconvictedandacquittedofmurder.amandaknoxandthepeopleclosesttohercasespeakoutinthisilluminatingdocumentary."
80184358,TV Show,lovesick,,"kongyingyongchonlathorn,phumphothingamnawat,luangsodsaianupart,nuchanartveerakaarn,chindavanichprimrose,charnmanoonpannin,nungirahanwutinanon,ausavaterakulausavapat,sirikietsaejea,nontapanchuenwarin",,3-Sep-18,2014.0,TV-14,1 Season,"internationaltvshows,romantictvshows,tvdramas",loveandacademicsgetcomplicatedatanall-malecollegethathappenstobelocatednexttoanall-femalehighschool.,"lovesick  kongyingyongchonlathorn,phumphothingamnawat,luangsodsaianupart,nuchanartveerakaarn,chindavanichprimrose,charnmanoonpannin,nungirahanwutinanon,ausavaterakulausavapat,sirikietsaejea,nontapanchuenwarin internationaltvshows,romantictvshows,tvdramas loveandacademicsgetcomplicatedatanall-malecollegethathappenstobelocatednexttoanall-femalehighschool."
80198585,Movie,thedebtcollector,jessev.johnson,"scottadkins,louismandylor,vladimirkulich,michaelparé,rachelbrann,selinalo,tonytodd","United Kingdom, United States",3-Sep-18,2018.0,TV-MA,96 min,action&adventure,"abrokemartialartsinstructortakesasidegigwithamobster,whopairshimwithaveteranthugforaweekendoffisticuffs-fueleddebtcollection.","thedebtcollector jessev.johnson scottadkins,louismandylor,vladimirkulich,michaelparé,rachelbrann,selinalo,tonytodd action&adventure abrokemartialartsinstructortakesasidegigwithamobster,whopairshimwithaveteranthugforaweekendoffisticuffs-fueleddebtcollection."
